,Name,DateTime,OutcomeType,AnimalType,AgeuponOutcome,Color,Day_of_Week,Hour_0,Hour_12and13,Hour_14and15,Hour_16and19,Hour_17and18,Hour_7and8,Hour_9,Hour_other_time,My_Breeds_Australian Cattle Dog,My_Breeds_Australian Shepherd,My_Breeds_Border Collie,My_Breeds_Boxer,My_Breeds_Bulldog,My_Breeds_Catahoula,My_Breeds_Chihuahua Shorthair,My_Breeds_Dachshund,My_Breeds_Domestic Longhair,My_Breeds_Domestic Medium Hair,My_Breeds_Domestic Shorthair,My_Breeds_German Shepherd,My_Breeds_Husky,My_Breeds_Labrador Retriever,My_Breeds_Miniature Poodle,My_Breeds_Pit Bull,My_Breeds_Rat Terrier,My_Breeds_Rottweiler,My_Breeds_Siamese,My_Breeds_other
7752,1,2015-03-30 18:11:00,Adoption,1,1.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22593,1,2015-11-25 11:48:00,Return_to_owner,1,3.0,Red/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17708,0,2014-08-28 14:06:00,Transfer,0,0.010958904109589041,Blue/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9577,1,2015-03-28 17:40:00,Adoption,1,2.0,Blue/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6277,0,2014-10-05 09:00:00,Transfer,0,1.0,Black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1185,0,2014-12-11 14:40:00,Transfer,1,2.0,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23676,1,2015-02-15 12:08:00,Adoption,1,0.25,Tan/White,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,1,2016-02-15 13:50:00,Return_to_owner,1,1.0,White/Red,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6084,1,2013-12-02 15:37:00,Return_to_owner,1,2.0,Black/Tan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23261,1,2016-01-11 15:29:00,Euthanasia,1,12.0,White/Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10930,0,2014-06-30 17:01:00,Return_to_owner,1,2.0,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26592,1,2014-10-19 13:52:00,Adoption,0,0.16666666666666666,Brown Tabby/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3186,1,2014-02-04 17:08:00,Adoption,1,0.25,Buff,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7979,1,2014-05-20 17:30:00,Adoption,0,0.16666666666666666,Brown Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,1,2014-03-18 17:04:00,Adoption,1,0.8333333333333334,White/Cream,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23501,1,2014-06-29 19:05:00,Adoption,1,0.4166666666666667,Black/White,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9811,1,2015-02-17 14:49:00,Adoption,1,1.0,Brown/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17789,0,2015-05-11 10:37:00,Euthanasia,0,1.0,Black/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2192,1,2015-07-23 18:20:00,Adoption,0,0.08333333333333333,Tortie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20189,1,2014-11-20 14:09:00,Euthanasia,1,1.0,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15035,1,2014-12-07 13:31:00,Adoption,0,2.0,Brown Tabby/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14751,1,2015-09-20 16:54:00,Adoption,0,0.25,Black,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25413,0,2014-11-06 09:00:00,Transfer,0,0.5,Tortie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5105,1,2014-09-14 11:22:00,Return_to_owner,1,3.0,Yellow,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25609,1,2015-12-05 17:56:00,Return_to_owner,1,5.0,Black,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12287,1,2014-06-03 14:29:00,Adoption,0,0.16666666666666666,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2147,1,2014-05-30 19:26:00,Adoption,0,0.16666666666666666,Brown Tabby,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22536,0,2014-12-31 08:39:00,Died,0,0.0136986301369863,Brown Tabby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11604,1,2014-12-07 12:12:00,Return_to_owner,1,2.0,Gray/Silver,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10066,0,2015-06-29 17:25:00,Transfer,0,0.037037037037037035,Orange Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21360,1,2015-08-06 14:44:00,Transfer,0,0.08333333333333333,Blue Tabby/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24676,1,2015-04-13 17:35:00,Adoption,1,2.0,Apricot,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25250,0,2013-11-20 18:42:00,Adoption,1,0.16666666666666666,Black/White,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26075,0,2013-11-26 18:42:00,Transfer,0,0.07407407407407407,Cream Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2444,1,2015-01-19 14:05:00,Adoption,1,1.0,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11288,1,2014-01-16 10:39:00,Adoption,0,0.3333333333333333,Brown/Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16389,1,2014-12-24 13:26:00,Transfer,1,2.0,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5090,1,2015-10-11 14:02:00,Transfer,0,0.16666666666666666,Blue Tabby,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21863,1,2015-05-12 18:11:00,Adoption,1,1.0,White,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23920,1,2014-03-20 12:56:00,Transfer,1,10.0,White/Tan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24091,1,2015-05-24 10:58:00,Euthanasia,1,3.0,White/Brown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22031,1,2014-06-02 19:29:00,Adoption,1,0.5833333333333334,Black/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16093,1,2015-04-14 18:37:00,Adoption,1,2.0,Black/Tan,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19554,1,2015-06-10 19:43:00,Adoption,0,0.16666666666666666,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14567,1,2015-07-15 11:41:00,Euthanasia,0,0.16666666666666666,Calico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11929,1,2015-12-04 18:26:00,Adoption,1,0.16666666666666666,Yellow/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3054,0,2014-08-09 12:59:00,Adoption,1,0.4166666666666667,Cream/Tan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14863,1,2014-08-07 14:36:00,Return_to_owner,0,13.0,Tortie Point,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10555,1,2015-07-14 18:46:00,Return_to_owner,1,2.0,Red,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9241,1,2015-12-26 17:25:00,Adoption,1,1.0,Black/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25562,1,2015-07-26 18:30:00,Return_to_owner,1,3.0,Black,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,1,2016-01-25 14:09:00,Transfer,0,0.25,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25186,0,2015-05-15 18:36:00,Euthanasia,0,3.0,Blue/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1801,0,2015-04-18 13:18:00,Transfer,0,15.0,Black/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14454,0,2015-05-11 17:26:00,Transfer,0,0.018518518518518517,Brown Tabby/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23865,0,2014-05-04 13:19:00,Transfer,0,0.08333333333333333,Calico,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832,0,2016-02-15 00:00:00,Transfer,1,0.037037037037037035,Tricolor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25135,1,2015-05-25 19:19:00,Adoption,1,1.0,Black/Tricolor,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,1,2014-06-07 12:26:00,Transfer,1,11.0,White/Brown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20898,1,2015-04-19 19:03:00,Adoption,1,0.5,Tan/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15850,1,2014-10-23 12:17:00,Transfer,0,0.07407407407407407,Brown Tabby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6639,0,2014-12-19 15:06:00,Adoption,1,4.0,White/Gray,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12746,1,2013-11-15 13:44:00,Transfer,0,3.0,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2379,1,2015-09-09 14:25:00,Return_to_owner,1,0.5,Cream,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12507,1,2015-09-11 18:53:00,Return_to_owner,0,1.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19886,0,2014-06-04 10:39:00,Euthanasia,0,2.0,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17572,0,2014-04-02 17:59:00,Adoption,1,2.0,Tricolor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13531,1,2014-08-31 13:44:00,Adoption,0,0.16666666666666666,Calico,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22030,1,2014-06-05 18:00:00,Adoption,1,2.0,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15738,1,2013-11-16 15:17:00,Adoption,0,0.16666666666666666,Orange Tabby/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3031,1,2015-07-18 18:20:00,Adoption,0,0.16666666666666666,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14528,1,2015-01-17 16:37:00,Adoption,1,2.0,Brown/Black,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19277,1,2014-03-04 17:34:00,Transfer,1,0.08333333333333333,Tan/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19850,1,2015-03-26 19:08:00,Return_to_owner,1,2.0,Brown/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19926,1,2015-01-14 14:41:00,Return_to_owner,1,7.0,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6924,1,2014-08-05 17:17:00,Adoption,1,3.0,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14379,1,2015-08-07 13:57:00,Return_to_owner,1,3.0,Red/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2055,1,2015-09-14 12:40:00,Transfer,1,1.0,Gray,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20778,1,2013-11-10 16:42:00,Transfer,1,0.16666666666666666,Black/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3869,1,2014-07-12 12:00:00,Adoption,0,0.16666666666666666,Orange Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9801,1,2014-07-06 15:20:00,Adoption,0,0.16666666666666666,Black/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15622,0,2014-11-01 09:00:00,Transfer,0,0.25,Black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9513,1,2015-09-24 15:35:00,Adoption,0,0.25,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10874,1,2014-01-20 18:17:00,Adoption,1,0.3333333333333333,Ruddy/Cream,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13600,1,2015-11-27 12:31:00,Adoption,1,4.0,Tan/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22584,1,2015-08-07 18:13:00,Return_to_owner,1,13.0,Black/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,1,2015-08-28 12:53:00,Adoption,0,0.25,Blue Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8274,0,2013-10-05 14:17:00,Transfer,0,0.005479452054794521,Brown Tabby,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15519,1,2014-12-16 13:27:00,Transfer,1,0.5833333333333334,Black/White,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176,0,2014-02-26 15:12:00,Transfer,0,2.0,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22178,1,2014-08-23 15:18:00,Return_to_owner,1,8.0,Blue/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7101,1,2014-01-14 18:40:00,Adoption,1,2.0,Black/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23858,1,2014-12-14 16:30:00,Adoption,0,0.4166666666666667,Orange Tabby/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8590,1,2014-12-04 17:21:00,Transfer,1,0.75,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2893,0,2014-05-08 11:23:00,Transfer,0,0.07407407407407407,Black/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8568,1,2015-06-23 17:43:00,Adoption,1,1.0,Brown Brindle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7718,1,2015-03-07 13:54:00,Adoption,0,2.0,White/Orange Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6269,1,2014-01-01 18:29:00,Return_to_owner,0,1.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9739,1,2014-07-09 14:47:00,Transfer,0,0.08333333333333333,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285,1,2013-10-08 17:23:00,Return_to_owner,0,0.25,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14939,1,2015-09-27 18:20:00,Adoption,0,5.0,White/Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2169,1,2015-12-28 14:29:00,Transfer,0,1.0,Orange Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7137,0,2015-02-05 19:06:00,Euthanasia,0,2.0,Lilac Point,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13388,1,2015-11-28 12:44:00,Return_to_owner,1,7.0,White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8059,1,2014-04-14 12:02:00,Euthanasia,1,3.0,Black/White,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22154,1,2015-05-24 18:15:00,Adoption,0,5.0,Black,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11357,1,2015-05-05 17:02:00,Transfer,1,5.0,Tan/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19362,1,2013-11-30 13:40:00,Adoption,0,0.8333333333333334,Brown Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24245,1,2015-07-30 15:55:00,Return_to_owner,1,4.0,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15653,0,2014-05-11 11:38:00,Transfer,1,0.16666666666666666,White/Cream,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169,1,2014-05-31 13:58:00,Transfer,0,0.08333333333333333,Brown Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24813,1,2015-04-30 15:24:00,Adoption,1,0.25,Blue/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12442,1,2016-01-19 18:05:00,Adoption,1,1.0,Red,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17801,1,2015-11-14 18:24:00,Adoption,1,1.0,Black/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7646,1,2013-10-19 11:14:00,Adoption,0,0.16666666666666666,Black,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1741,1,2013-10-25 16:00:00,Adoption,1,1.0,Black/Red,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13899,1,2014-09-19 14:23:00,Transfer,0,1.0,Calico,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15317,1,2015-12-16 17:03:00,Return_to_owner,1,11.0,White/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7011,0,2014-07-27 09:00:00,Transfer,0,6.0,Brown Tabby,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2773,1,2015-11-01 12:17:00,Return_to_owner,1,4.0,White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14502,0,2013-11-10 16:44:00,Transfer,1,0.08333333333333333,Black/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11768,0,2015-04-02 18:35:00,Adoption,1,2.0,Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3082,1,2015-04-28 14:34:00,Adoption,1,4.0,Brown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15367,0,2014-08-30 14:38:00,Transfer,0,1.0,Brown Tabby,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9550,1,2015-06-22 12:57:00,Transfer,0,0.08333333333333333,Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19339,1,2015-01-26 11:14:00,Return_to_owner,1,8.0,Buff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25956,0,2014-10-16 16:55:00,Transfer,1,0.08333333333333333,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23394,1,2016-01-22 16:12:00,Adoption,0,0.25,Tortie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6491,1,2014-05-11 17:50:00,Euthanasia,1,9.0,Black/Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22121,1,2014-01-18 10:21:00,Adoption,1,0.16666666666666666,Red Tick/White,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26433,1,2014-11-15 14:12:00,Adoption,1,4.0,White/Black,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16613,1,2014-03-20 17:38:00,Return_to_owner,1,5.0,Tan/Gray,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11758,1,2016-01-02 14:54:00,Adoption,0,0.3333333333333333,Tortie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5155,1,2015-10-14 12:51:00,Adoption,1,13.0,Sable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21792,0,2013-10-10 16:58:00,Transfer,0,2.0,Calico,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12184,0,2015-07-13 13:50:00,Transfer,0,0.05555555555555555,Brown Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11521,1,2015-03-23 15:44:00,Euthanasia,0,3.0,Orange Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11057,1,2015-04-05 13:27:00,Transfer,1,4.0,Black/Brown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3005,1,2014-08-30 18:22:00,Adoption,0,0.16666666666666666,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595,0,2013-10-20 13:37:00,Transfer,0,1.0,Black,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3455,1,2014-01-03 11:04:00,Return_to_owner,1,10.0,Black Brindle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24429,0,2015-02-23 18:14:00,Adoption,1,1.0,Tricolor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12955,1,2014-01-31 14:39:00,Transfer,0,2.0,Calico,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
